order_id,merchant_id,customer_ucid,category,price_band,payment_mode,origin_node,destination_pincode,destination_cluster,address_quality,rto_score,delivery_outcome,shipping_mode,created_at
ORD000726,M077,9229977128,home,500-1000,COD,WH0178,845212,central,0.9800,0.4908,rto,express,2026-01-14 09:44:21
ORD000727,M043,9518007565,grocery,1000-2000,COD,WH0101,854771,northeast,0.5504,0.2604,delivered,surface,2026-02-27 14:34:18
ORD000728,M085,9960586394,fashion,500-1000,COD,WH0197,408396,north,0.5747,0.1665,delivered,surface,2026-03-08 14:49:46
ORD000729,M025,9646777407,grocery,0-500,prepaid,WH0058,631102,west,0.9606,0.2143,delivered,surface,2025-12-11 21:31:50
ORD000730,M038,9629768274,home,0-500,COD,WH0089,308396,north,0.8302,0.3921,delivered,surface,2025-12-31 12:03:14
ORD000731,M021,9402224195,electronics,500-1000,prepaid,WH0047,597211,north,0.6073,0.4616,pending,surface,2026-03-23 22:23:28
ORD000732,M059,9775095465,electronics,2000+,prepaid,WH0136,325094,central,0.1803,0.2713,delivered,surface,2025-12-14 14:12:08
ORD000733,M112,9522538070,grocery,500-1000,COD,WH0260,356580,east,0.8741,0.1977,delivered,surface,2025-11-24 19:35:19
ORD000734,M081,9695269517,grocery,0-500,COD,WH0186,797680,northeast,0.7380,0.2517,rto,surface,2025-10-22 04:00:28
ORD000735,M118,9604761437,beauty,2000+,COD,WH0274,810666,east,0.6076,0.4656,delivered,surface,2025-11-23 15:00:24
ORD000736,M023,9824514065,home,500-1000,prepaid,WH0053,625019,south,0.6596,0.1042,delivered,surface,2025-10-30 19:42:13
ORD000737,M089,9849552964,grocery,1000-2000,COD,WH0206,561204,northeast,0.5700,0.4472,rto,surface,2026-02-05 19:27:19
ORD000738,M078,9322505467,fashion,500-1000,prepaid,WH0180,789152,north,0.6572,0.1371,delivered,surface,2025-11-27 01:08:50
ORD000739,M055,9580362588,home,500-1000,COD,WH0126,342687,west,0.6379,0.3186,delivered,surface,2025-11-21 04:22:12
ORD000740,M015,9333764974,electronics,2000+,COD,WH0033,795241,north,0.5217,0.3533,delivered,surface,2025-10-31 15:26:02
ORD000741,M096,9136531494,fashion,0-500,prepaid,WH0223,665726,south,0.5474,0.2759,delivered,surface,2026-02-17 10:43:18
ORD000742,M082,9505647577,grocery,1000-2000,prepaid,WH0189,669341,south,0.4762,0.4456,pending,surface,2026-02-01 21:53:28
ORD000743,M035,9992863082,fashion,1000-2000,prepaid,WH0082,846141,south,0.5262,0.2415,delivered,surface,2026-03-30 06:57:44
ORD000744,M014,9332093705,fashion,500-1000,COD,WH0031,668799,south,0.6390,0.7782,pending,surface,2026-02-23 02:11:31
ORD000745,M025,9870568335,electronics,500-1000,prepaid,WH0057,136644,west,0.4749,0.1102,delivered,surface,2025-11-27 23:55:01
ORD000746,M006,9132813682,grocery,2000+,COD,WH0016,396855,northeast,0.7565,0.4139,rto,surface,2025-10-08 04:17:59
ORD000747,M069,9902948494,fashion,0-500,COD,WH0161,628916,northeast,0.8284,0.2091,pending,surface,2025-10-18 19:36:10
ORD000748,M039,9332678975,fashion,1000-2000,COD,WH0091,647524,east,0.8642,0.7186,rto,express,2025-11-29 15:38:48
ORD000749,M086,9083447448,home,0-500,COD,WH0199,486914,east,0.5950,0.1374,delivered,surface,2025-11-27 06:53:05
ORD000750,M008,9124011171,fashion,0-500,COD,WH0019,347771,central,0.8303,0.2595,delivered,express,2025-10-09 22:16:20
ORD000751,M047,9360426324,electronics,500-1000,COD,WH0110,761523,north,0.6233,0.2711,delivered,surface,2026-01-09 16:47:15
ORD000752,M063,9537613081,home,0-500,prepaid,WH0147,573100,north,0.7980,0.1244,delivered,surface,2026-01-20 16:14:58
ORD000753,M077,9622866557,electronics,0-500,COD,WH0178,346892,east,0.6186,0.6894,delivered,express,2025-10-20 18:47:24
ORD000754,M096,9643644432,beauty,1000-2000,COD,WH0222,628251,west,0.5675,0.3942,pending,surface,2026-03-30 22:21:36
ORD000755,M005,9318927500,fashion,500-1000,COD,WH0013,633863,south,0.8074,0.3539,delivered,surface,2025-10-26 23:18:25
ORD000756,M117,9194919996,electronics,1000-2000,COD,WH0272,380738,central,0.8041,0.3356,delivered,surface,2025-11-17 13:37:29
ORD000757,M089,9317427448,fashion,500-1000,prepaid,WH0206,788252,south,0.7496,0.2904,delivered,surface,2026-03-24 18:05:13
ORD000758,M107,9156992291,fashion,500-1000,COD,WH0249,419738,northeast,0.6391,0.3587,delivered,surface,2026-02-27 12:08:55
ORD000759,M109,9761057349,home,500-1000,prepaid,WH0253,570861,east,0.3979,0.2711,delivered,surface,2025-11-02 15:55:49
ORD000760,M028,9843475850,fashion,0-500,COD,WH0065,234832,northeast,0.9461,0.2250,delivered,surface,2026-03-08 16:13:36
ORD000761,M046,9794728463,home,500-1000,COD,WH0107,227191,east,0.5415,0.4159,delivered,surface,2025-12-05 18:53:56
ORD000762,M064,9166653243,home,500-1000,COD,WH0150,628916,central,0.4904,0.4059,rto,surface,2025-12-16 08:52:37
ORD000763,M028,9796159490,electronics,1000-2000,COD,WH0066,309323,northeast,0.7219,0.1412,delivered,surface,2026-02-24 10:31:46
ORD000764,M050,9927081064,grocery,0-500,prepaid,WH0116,455116,northeast,0.8573,0.1671,delivered,surface,2025-11-03 16:19:11
ORD000765,M077,9991376277,grocery,1000-2000,COD,WH0179,376747,south,0.5076,0.1932,delivered,surface,2025-10-14 14:18:35
ORD000766,M106,9156438029,beauty,500-1000,COD,WH0245,178765,south,0.7804,0.5905,delivered,surface,2026-01-18 12:02:51
ORD000767,M045,9967622625,beauty,1000-2000,COD,WH0106,761611,south,0.6927,0.3131,delivered,express,2025-11-07 15:25:59
ORD000768,M113,9051558866,grocery,500-1000,COD,WH0263,716198,northeast,0.6557,0.3560,delivered,surface,2026-01-04 21:39:38
ORD000769,M063,9257804976,electronics,500-1000,COD,WH0146,267651,northeast,0.6512,0.4129,rto,surface,2026-03-02 15:28:16
ORD000770,M086,9777520213,home,1000-2000,COD,WH0199,437877,north,0.9323,0.3358,delivered,surface,2025-10-30 13:05:06
ORD000771,M015,9298991191,fashion,2000+,COD,WH0035,714097,west,0.5491,0.3777,delivered,surface,2026-03-16 19:51:05
ORD000772,M021,9237246676,home,500-1000,COD,WH0048,577902,south,1.0000,0.2054,delivered,surface,2025-11-02 14:42:45
ORD000773,M102,9027006720,grocery,0-500,COD,WH0238,150698,east,0.6123,0.3554,delivered,surface,2026-01-25 13:08:05
ORD000774,M088,9815466024,fashion,500-1000,COD,WH0204,579126,west,0.6954,0.3188,delivered,surface,2026-03-23 10:56:03
ORD000775,M071,9604838061,fashion,0-500,prepaid,WH0164,679905,east,0.7286,0.2835,delivered,surface,2025-11-12 13:13:46
ORD000776,M101,9995519710,beauty,1000-2000,COD,WH0235,428062,north,0.7164,0.4203,rto,surface,2026-03-12 22:41:54
ORD000777,M091,9975185951,electronics,2000+,COD,WH0211,343060,north,0.5442,0.2002,delivered,surface,2025-12-16 18:52:23
ORD000778,M099,9484827596,fashion,0-500,COD,WH0230,368200,west,0.6731,0.7403,delivered,express,2026-01-26 10:09:04
ORD000779,M022,9487372590,home,0-500,COD,WH0050,261725,northeast,0.5647,0.3577,delivered,surface,2025-11-23 18:47:37
ORD000780,M035,9085954486,grocery,0-500,COD,WH0083,621658,east,0.7250,0.2319,delivered,surface,2025-12-06 15:36:07
ORD000781,M096,9746154903,fashion,500-1000,prepaid,WH0223,150520,northeast,0.7709,0.0294,delivered,surface,2025-12-14 04:20:37
ORD000782,M102,9990043135,home,1000-2000,COD,WH0238,526780,north,0.7627,0.2098,delivered,surface,2025-10-10 22:40:30
ORD000783,M001,9738685590,electronics,0-500,prepaid,WH0003,601036,south,0.7083,0.0940,pending,surface,2026-03-08 21:07:09
ORD000784,M011,9713915596,fashion,500-1000,COD,WH0026,401860,north,0.8797,0.3811,delivered,surface,2026-03-26 17:29:52
ORD000785,M052,9592291341,electronics,500-1000,prepaid,WH0120,307286,south,0.1521,0.4023,rto,surface,2026-03-25 13:37:09
ORD000786,M117,9491801722,beauty,0-500,COD,WH0271,205372,central,0.6225,0.3534,delivered,surface,2025-10-28 17:13:40
ORD000787,M001,9289230389,fashion,0-500,COD,WH0003,355658,east,1.0000,0.1415,delivered,surface,2025-11-02 19:58:57
ORD000788,M112,9061380972,fashion,1000-2000,prepaid,WH0261,832136,northeast,0.6304,0.1269,delivered,surface,2026-03-04 18:36:55
ORD000789,M100,9252861323,home,500-1000,prepaid,WH0233,367899,south,1.0000,0.1962,pending,surface,2025-11-24 21:06:02
ORD000790,M083,9467972744,electronics,0-500,prepaid,WH0192,840753,west,0.7042,0.0943,delivered,surface,2025-10-21 08:41:39
ORD000791,M027,9518119988,beauty,500-1000,COD,WH0064,537654,south,0.6741,0.1226,pending,surface,2026-01-15 20:01:54
ORD000792,M063,9578306169,home,1000-2000,COD,WH0148,307827,central,0.7095,0.2828,delivered,surface,2026-01-07 10:43:05
ORD000793,M061,9425859177,electronics,500-1000,COD,WH0140,429874,south,0.6592,0.2097,rto,surface,2026-03-22 03:19:21
ORD000794,M039,9690355641,electronics,500-1000,prepaid,WH0093,338782,west,0.6514,0.1823,delivered,surface,2026-01-25 13:24:32
ORD000795,M084,9958954123,grocery,500-1000,prepaid,WH0194,838547,east,0.5306,0.0668,pending,surface,2025-12-26 19:03:13
ORD000796,M008,9671162535,grocery,0-500,COD,WH0019,557542,south,0.6320,0.2257,pending,surface,2026-03-03 12:01:07
ORD000797,M029,9207962480,beauty,500-1000,COD,WH0068,412188,northeast,0.7460,0.1983,pending,surface,2026-01-27 10:07:46
ORD000798,M050,9600524938,fashion,500-1000,COD,WH0116,528663,central,0.8414,0.2919,delivered,surface,2026-03-08 19:58:09
ORD000799,M065,9604144920,grocery,0-500,COD,WH0151,596093,west,0.6845,0.6029,rto,surface,2025-12-28 06:02:10
ORD000800,M079,9414529999,electronics,2000+,prepaid,WH0183,138354,east,0.5262,0.6874,delivered,surface,2025-11-27 15:11:47
ORD000801,M027,9852961440,home,0-500,COD,WH0064,851449,north,0.5039,0.2342,delivered,surface,2026-01-20 09:04:29
ORD000802,M108,9508755094,grocery,2000+,prepaid,WH0252,381423,east,0.6952,0.5791,delivered,surface,2026-01-25 13:39:53
ORD000803,M081,9547597113,fashion,2000+,COD,WH0186,482652,east,0.6404,0.3153,delivered,surface,2026-02-12 07:59:49
ORD000804,M073,9851656049,home,2000+,COD,WH0169,216689,west,0.5226,0.2622,delivered,surface,2025-12-13 08:47:51
ORD000805,M089,9459711749,fashion,0-500,prepaid,WH0206,221353,south,0.7425,0.4128,delivered,surface,2026-01-17 09:04:34
ORD000806,M080,9199658402,electronics,500-1000,COD,WH0184,384706,south,0.7487,0.6030,rto,surface,2026-03-05 21:39:22
ORD000807,M032,9601619959,beauty,2000+,COD,WH0074,456673,south,0.6566,0.1517,delivered,surface,2026-01-05 10:25:46
ORD000808,M019,9717537975,fashion,500-1000,COD,WH0044,272772,south,0.2228,0.6243,delivered,surface,2026-01-05 10:16:45
ORD000809,M012,9125927976,beauty,500-1000,prepaid,WH0027,172239,south,0.7575,0.4030,rto,surface,2025-11-18 08:04:38
ORD000810,M118,9097319489,grocery,2000+,prepaid,WH0274,555272,north,0.6412,0.1940,delivered,surface,2025-12-19 15:34:05
ORD000811,M112,9528856445,home,500-1000,prepaid,WH0261,855607,central,0.6592,0.2686,rto,surface,2025-12-31 06:15:33
ORD000812,M046,9248932317,fashion,500-1000,COD,WH0109,262995,northeast,0.6641,0.1857,pending,express,2025-12-30 16:43:57
ORD000813,M010,9791932145,fashion,500-1000,COD,WH0023,638683,south,0.8483,0.4263,delivered,surface,2026-01-28 16:25:06
ORD000814,M018,9485507026,electronics,2000+,prepaid,WH0042,850016,northeast,0.6243,0.3660,delivered,surface,2025-11-15 22:04:59
ORD000815,M108,9747370240,electronics,500-1000,prepaid,WH0251,451434,north,0.6830,0.1000,rto,express,2026-01-31 21:08:59
ORD000816,M039,9191630318,electronics,0-500,COD,WH0093,482372,north,0.5900,0.2429,delivered,surface,2026-02-02 18:44:28
ORD000817,M001,9145714422,fashion,500-1000,COD,WH0002,619881,central,0.8511,0.3680,delivered,surface,2025-12-26 17:52:12
ORD000818,M059,9884442450,grocery,1000-2000,COD,WH0137,653441,north,0.7378,0.1348,pending,surface,2026-03-03 19:30:43
ORD000819,M014,9079259033,home,2000+,COD,WH0031,277455,northeast,0.6349,0.4271,delivered,surface,2025-10-10 18:22:24
ORD000820,M107,9850583014,beauty,1000-2000,COD,WH0249,213805,east,0.9788,0.3864,delivered,surface,2025-11-28 10:56:17
ORD000821,M076,9083549086,electronics,2000+,prepaid,WH0177,120331,south,0.7995,0.2083,delivered,surface,2025-12-11 13:19:35
ORD000822,M061,9099340960,electronics,0-500,COD,WH0141,580899,central,0.6808,0.2878,delivered,surface,2026-03-07 19:17:45
ORD000823,M097,9828310366,fashion,500-1000,prepaid,WH0224,302457,south,0.6814,0.1890,delivered,surface,2025-12-25 07:48:09
ORD000824,M106,9338831960,home,0-500,prepaid,WH0246,608885,west,0.8077,0.2063,rto,surface,2025-10-09 04:13:31
ORD000825,M039,9830448803,fashion,1000-2000,prepaid,WH0091,760260,north,0.4024,0.1417,rto,surface,2025-12-20 09:04:07
ORD000826,M079,9780643719,grocery,500-1000,COD,WH0182,335683,west,0.5950,0.3990,delivered,surface,2025-10-19 09:35:27
ORD000827,M053,9166324180,electronics,0-500,COD,WH0123,496964,central,0.3786,0.6287,delivered,surface,2025-10-19 10:48:08
ORD000828,M045,9761160681,fashion,500-1000,prepaid,WH0105,270041,central,0.9683,0.3419,delivered,surface,2026-03-24 07:26:26
ORD000829,M100,9617805813,grocery,500-1000,prepaid,WH0234,510405,south,0.6734,0.1595,delivered,surface,2025-11-29 21:27:24
ORD000830,M021,9216851635,fashion,0-500,COD,WH0048,346707,central,0.6584,0.2673,delivered,surface,2026-03-06 16:50:54
ORD000831,M031,9324082181,grocery,0-500,prepaid,WH0073,607806,central,0.8002,0.2388,delivered,surface,2025-11-04 06:36:47
ORD000832,M073,9284834927,home,0-500,prepaid,WH0169,363338,south,0.8661,0.4059,rto,surface,2026-01-21 07:14:24
ORD000833,M029,9026113989,grocery,500-1000,prepaid,WH0068,666647,west,0.6223,0.1135,delivered,surface,2025-12-27 12:57:56
ORD000834,M120,9441343275,fashion,0-500,prepaid,WH0278,615009,east,0.2138,0.7349,rto,surface,2025-11-15 18:26:24
ORD000835,M007,9896806666,electronics,500-1000,COD,WH0017,155484,west,0.6013,0.5046,delivered,surface,2025-11-24 09:08:27
ORD000836,M030,9820002978,fashion,500-1000,prepaid,WH0070,319893,west,0.7192,0.5673,rto,surface,2025-11-05 15:53:12
ORD000837,M078,9365199161,fashion,1000-2000,prepaid,WH0181,155952,south,0.9841,0.2042,delivered,surface,2025-10-15 21:23:09
ORD000838,M060,9830093063,beauty,500-1000,COD,WH0138,227254,north,0.8622,0.3746,delivered,surface,2025-10-11 11:21:28
ORD000839,M058,9597598096,fashion,0-500,COD,WH0134,396493,west,0.8107,0.1535,pending,surface,2025-11-18 18:25:51
ORD000840,M117,9874342050,fashion,0-500,COD,WH0271,254660,east,0.7600,0.2398,pending,surface,2025-12-13 02:55:16
ORD000841,M004,9454977823,home,2000+,COD,WH0011,766462,west,0.7851,0.3235,rto,surface,2025-11-29 22:17:22
ORD000842,M055,9653143422,home,0-500,COD,WH0127,432562,north,0.4902,0.3958,delivered,surface,2026-01-31 15:22:04
ORD000843,M059,9829167168,home,0-500,prepaid,WH0136,212695,central,0.3171,0.7425,rto,surface,2025-12-12 22:35:50
ORD000844,M091,9670116781,fashion,500-1000,prepaid,WH0210,828564,south,0.6554,0.0893,delivered,surface,2025-10-08 16:08:00
ORD000845,M072,9173226763,fashion,0-500,COD,WH0168,459322,east,0.5886,0.5128,delivered,surface,2026-03-26 09:53:29
ORD000846,M104,9296822885,fashion,1000-2000,prepaid,WH0241,605409,south,0.6831,0.5924,delivered,surface,2025-10-27 10:05:06
ORD000847,M034,9035171994,electronics,1000-2000,COD,WH0078,621993,northeast,0.0147,0.5228,delivered,express,2026-01-23 21:22:37
ORD000848,M029,9870858484,home,1000-2000,prepaid,WH0067,579940,northeast,0.9712,0.1072,delivered,surface,2026-01-25 16:10:12
ORD000849,M041,9065015815,electronics,500-1000,prepaid,WH0097,692282,northeast,0.6284,0.1202,delivered,surface,2025-10-29 07:48:05
ORD000850,M120,9300255395,fashion,0-500,COD,WH0278,437877,east,0.6126,0.2019,delivered,surface,2026-01-18 07:23:50
ORD000851,M079,9403278912,home,2000+,COD,WH0183,123709,north,0.8837,0.7353,rto,surface,2026-01-25 07:50:35
ORD000852,M012,9859209252,fashion,500-1000,COD,WH0028,590091,central,0.5660,0.2988,delivered,surface,2025-11-26 13:16:18
ORD000853,M060,9916339282,electronics,2000+,COD,WH0139,773391,south,0.8129,0.4564,delivered,surface,2025-12-01 13:02:25
ORD000854,M098,9050551600,fashion,1000-2000,COD,WH0229,563661,central,0.2900,0.4239,delivered,express,2025-12-22 19:07:35
ORD000855,M035,9115238023,fashion,1000-2000,COD,WH0082,589059,west,0.6526,0.3188,pending,surface,2025-11-01 18:59:11
ORD000856,M085,9290458867,electronics,500-1000,COD,WH0195,841942,central,0.9552,0.5072,delivered,surface,2026-01-14 15:15:25
ORD000857,M112,9715718718,electronics,500-1000,COD,WH0261,487405,north,0.8238,0.7801,delivered,express,2025-12-17 04:17:50
ORD000858,M109,9572731149,beauty,500-1000,prepaid,WH0253,771366,south,0.7653,0.7077,rto,surface,2025-11-23 19:27:11
ORD000859,M023,9977002491,home,2000+,prepaid,WH0053,473612,north,0.7466,0.2420,delivered,surface,2025-10-09 15:44:18
ORD000860,M047,9847299853,electronics,1000-2000,COD,WH0111,183518,south,0.9034,0.3065,delivered,surface,2025-11-09 07:44:14
ORD000861,M110,9366457579,electronics,500-1000,COD,WH0255,831792,west,0.9177,0.2758,pending,surface,2025-10-18 17:27:39
ORD000862,M028,9878622586,fashion,0-500,COD,WH0065,309323,east,0.7904,0.2099,delivered,surface,2026-01-17 17:29:19
ORD000863,M076,9952753674,fashion,0-500,COD,WH0176,429080,south,0.7577,0.2198,delivered,surface,2025-12-05 10:39:53
ORD000864,M075,9182097023,fashion,1000-2000,COD,WH0175,572927,northeast,0.6489,0.1825,rto,surface,2026-02-06 14:46:56
ORD000865,M060,9938516286,grocery,1000-2000,COD,WH0138,787517,south,0.6745,0.4840,rto,surface,2025-11-10 10:18:14
ORD000866,M075,9814696554,fashion,2000+,COD,WH0174,758228,central,0.7563,0.4107,delivered,surface,2026-03-24 23:49:40
ORD000867,M094,9114248561,grocery,0-500,COD,WH0218,831010,central,0.7079,0.2911,delivered,surface,2026-03-18 13:44:35
ORD000868,M090,9902336828,fashion,0-500,COD,WH0208,543988,central,0.9147,0.1674,delivered,surface,2026-03-16 06:42:34
ORD000869,M080,9463324656,fashion,0-500,prepaid,WH0185,593285,east,0.9147,0.1178,delivered,surface,2026-02-07 08:30:54
ORD000870,M008,9488168204,fashion,500-1000,prepaid,WH0020,396578,south,0.7449,0.3114,delivered,surface,2026-01-23 11:02:25
ORD000871,M094,9727919409,electronics,500-1000,prepaid,WH0217,422317,north,0.7047,0.2662,delivered,surface,2026-01-24 05:41:13
ORD000872,M098,9211432430,electronics,2000+,COD,WH0227,115327,north,0.5107,0.4549,delivered,surface,2026-02-17 22:41:21
ORD000873,M090,9766852303,fashion,0-500,COD,WH0207,225493,east,0.6963,0.5885,rto,surface,2025-11-18 11:20:16
ORD000874,M099,9247051912,fashion,0-500,COD,WH0232,496708,west,0.1870,0.5191,rto,surface,2026-01-23 18:50:05
ORD000875,M030,9273997415,home,500-1000,prepaid,WH0071,387382,west,0.8289,0.3815,delivered,surface,2026-03-02 11:03:04
ORD000876,M035,9012740129,fashion,500-1000,prepaid,WH0081,763076,north,1.0000,0.4415,pending,surface,2025-12-05 05:48:10
ORD000877,M052,9115718265,grocery,0-500,COD,WH0121,304005,south,0.8344,0.3632,delivered,express,2025-11-19 20:48:43
ORD000878,M023,9896586146,beauty,500-1000,prepaid,WH0053,628251,northeast,0.4917,0.3333,rto,express,2026-03-26 20:46:50
ORD000879,M098,9717152872,fashion,500-1000,COD,WH0229,558585,central,0.6598,0.5358,delivered,surface,2025-12-16 20:41:21
ORD000880,M018,9010920737,grocery,1000-2000,COD,WH0042,824206,north,0.7837,0.3014,delivered,surface,2025-11-21 08:36:12
ORD000881,M113,9333373204,electronics,0-500,COD,WH0262,375651,south,0.6440,0.4961,pending,surface,2025-12-19 23:56:14
ORD000882,M037,9538109042,fashion,500-1000,COD,WH0088,417601,central,0.0919,0.5176,rto,surface,2026-03-02 18:08:17
ORD000883,M111,9134307827,fashion,1000-2000,COD,WH0258,269516,south,0.7060,0.3028,pending,surface,2025-10-26 13:44:01
ORD000884,M012,9134204578,fashion,1000-2000,COD,WH0027,268535,east,0.6789,0.6138,delivered,surface,2025-12-17 21:17:23
ORD000885,M006,9836831781,electronics,0-500,COD,WH0015,510995,north,0.7723,0.4129,delivered,surface,2026-02-25 15:34:54
ORD000886,M037,9328159614,grocery,1000-2000,COD,WH0087,796922,north,0.5842,0.2439,rto,surface,2026-03-21 09:53:15
ORD000887,M041,9852664314,fashion,500-1000,prepaid,WH0096,344323,east,0.6830,0.2815,delivered,surface,2025-10-10 18:10:54
ORD000888,M081,9616625191,home,1000-2000,prepaid,WH0186,353199,south,0.7140,0.5761,delivered,surface,2025-11-27 21:38:34
ORD000889,M064,9188097901,home,500-1000,COD,WH0150,800110,east,0.6257,0.1593,delivered,surface,2026-01-11 06:00:59
ORD000890,M017,9428841377,beauty,2000+,COD,WH0040,591338,north,0.6848,0.3945,delivered,surface,2026-03-08 11:00:31
ORD000891,M011,9822616340,beauty,2000+,COD,WH0025,138964,east,0.5361,0.3756,delivered,surface,2026-03-18 15:45:43
