intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT00688,ORD000309,M016,merchant_confirmation,merchant,system,0.6886,pending,2026-01-15 10:29:45,
INT00689,ORD003069,M066,verification,delhivery,system,0.5932,successful_delivery,2026-01-18 02:21:48,2026-01-19 02:21:48
INT00690,ORD003700,M109,verification,delhivery,system,0.6101,successful_delivery,2026-01-20 14:21:43,2026-01-21 02:21:43
INT00691,ORD003225,M111,express_upgrade,delhivery,system,0.8582,rto,2025-11-17 18:15:27,2025-11-18 15:15:27
INT00692,ORD001133,M081,merchant_confirmation,merchant,merchant,0.8769,rto,2026-02-03 10:58:28,2026-02-06 08:58:28
INT00693,ORD001707,M025,premium_courier,delhivery,system,0.7002,rto,2026-01-01 13:39:50,2026-01-04 11:39:50
INT00694,ORD001096,M051,premium_courier,delhivery,system,0.3355,successful_delivery,2025-11-13 04:14:25,2025-11-14 00:14:25
INT00695,ORD002868,M064,cod_to_prepaid,merchant,merchant,0.6057,successful_delivery,2025-12-09 05:45:41,2025-12-11 08:45:41
INT00696,ORD004477,M013,merchant_confirmation,merchant,system,0.8596,rto,2026-03-13 17:14:13,2026-03-16 00:14:13
INT00697,ORD000769,M063,verification,delhivery,system,0.8075,successful_delivery,2026-03-02 15:39:16,2026-03-05 14:39:16
INT00698,ORD003133,M093,premium_courier,delhivery,system,0.6940,successful_delivery,2025-11-20 17:49:18,2025-11-21 13:49:18
INT00699,ORD003280,M022,cod_to_prepaid,merchant,merchant,0.5305,pending,2025-10-03 09:06:50,
INT00700,ORD003808,M023,auto_cancel,delhivery,system,0.7648,rto,2025-10-18 07:02:53,2025-10-20 23:02:53
INT00701,ORD002925,M113,cod_to_prepaid,merchant,merchant,0.8753,rto,2025-10-06 12:29:32,2025-10-09 06:29:32
INT00702,ORD001502,M011,verification,delhivery,system,0.5639,successful_delivery,2025-10-20 23:52:39,2025-10-21 21:52:39
INT00703,ORD004188,M082,express_upgrade,delhivery,system,0.9385,pending,2025-12-28 10:00:49,
INT00704,ORD003144,M064,cancellation,delhivery,system,0.7354,rto,2025-12-08 17:43:57,2025-12-08 18:43:57
INT00705,ORD002518,M109,address_enrichment_outreach,delhivery,system,0.7975,successful_delivery,2025-12-04 08:50:06,2025-12-06 14:50:06
INT00706,ORD000425,M111,masked_calling,delhivery,system,0.7227,pending,2025-12-25 13:13:24,
INT00707,ORD002231,M023,address_enrichment_outreach,delhivery,system,0.8742,rto,2025-10-18 14:35:54,2025-10-19 00:35:54
INT00708,ORD002452,M081,merchant_confirmation,merchant,merchant,0.8882,pending,2025-10-06 16:16:03,
INT00709,ORD002752,M099,merchant_confirmation,merchant,system,0.7964,rto,2025-12-23 21:03:18,2025-12-25 03:03:18
INT00710,ORD004620,M100,address_enrichment_outreach,delhivery,system,0.5448,rto,2026-03-06 00:23:03,2026-03-07 14:23:03
INT00711,ORD001114,M082,verification,delhivery,system,0.7539,rto,2026-02-20 01:23:53,2026-02-21 16:23:53
INT00712,ORD004267,M071,address_enrichment_outreach,delhivery,system,0.5219,rto,2026-02-14 22:53:38,2026-02-16 11:53:38
INT00713,ORD004449,M060,premium_courier,delhivery,system,0.7256,successful_delivery,2026-02-22 22:47:22,2026-02-23 08:47:22
INT00714,ORD002569,M041,premium_courier,delhivery,system,0.5645,rto,2026-03-25 01:03:57,2026-03-27 16:03:57
INT00715,ORD000451,M073,express_upgrade,delhivery,system,0.6484,successful_delivery,2025-12-17 09:26:18,2025-12-20 09:26:18
INT00716,ORD002314,M052,premium_courier,delhivery,system,0.8702,successful_delivery,2025-12-27 09:22:40,2025-12-29 19:22:40
INT00717,ORD003496,M070,verification,delhivery,system,0.7217,successful_delivery,2025-11-30 11:14:21,2025-12-01 14:14:21
INT00718,ORD000160,M023,cod_to_prepaid,merchant,merchant,0.6532,successful_delivery,2026-01-15 19:33:52,2026-01-16 18:33:52
INT00719,ORD002190,M012,premium_courier,delhivery,system,0.7018,successful_delivery,2026-03-12 20:36:29,2026-03-14 11:36:29
INT00720,ORD000490,M091,premium_courier,delhivery,system,0.9153,rto,2025-11-17 11:26:04,2025-11-18 11:26:04
INT00721,ORD001442,M017,express_upgrade,delhivery,system,0.8629,successful_delivery,2026-02-06 01:40:28,2026-02-06 10:40:28
INT00722,ORD003567,M101,merchant_confirmation,merchant,system,0.9841,successful_delivery,2026-02-06 16:58:04,2026-02-09 11:58:04
INT00723,ORD001487,M027,verification,delhivery,system,0.6208,successful_delivery,2025-12-29 22:33:20,2025-12-31 03:33:20
INT00724,ORD004576,M074,cod_to_prepaid,merchant,merchant,0.4905,rto,2025-10-04 12:12:38,2025-10-07 00:12:38
INT00725,ORD000077,M120,merchant_confirmation,merchant,system,0.7575,successful_delivery,2026-02-07 03:32:09,2026-02-08 02:32:09
INT00726,ORD002884,M048,address_enrichment_outreach,delhivery,system,0.7246,successful_delivery,2025-11-17 12:52:30,2025-11-17 15:52:30
INT00727,ORD000328,M065,premium_courier,delhivery,system,0.9411,successful_delivery,2025-10-27 06:11:11,2025-10-29 02:11:11
INT00728,ORD004156,M053,premium_courier,delhivery,system,0.6697,successful_delivery,2025-11-02 11:29:29,2025-11-04 07:29:29
INT00729,ORD004393,M119,merchant_confirmation,merchant,merchant,0.8097,successful_delivery,2025-10-29 08:39:17,2025-10-31 21:39:17
INT00730,ORD002274,M009,premium_courier,delhivery,system,0.5492,successful_delivery,2026-02-08 07:09:06,2026-02-09 07:09:06
INT00731,ORD003424,M100,verification,delhivery,system,0.9492,successful_delivery,2026-03-11 13:53:16,2026-03-13 17:53:16
INT00732,ORD004497,M040,verification,delhivery,system,0.6308,successful_delivery,2025-11-08 23:22:04,2025-11-09 16:22:04
INT00733,ORD004902,M081,verification,delhivery,system,0.5221,pending,2025-10-24 18:00:34,
INT00734,ORD004482,M079,premium_courier,delhivery,system,0.8422,rto,2025-12-30 14:19:37,2026-01-01 09:19:37
INT00735,ORD001730,M023,verification,delhivery,system,0.7554,rto,2026-03-25 21:43:59,2026-03-28 00:43:59
INT00736,ORD004202,M106,cod_to_prepaid,merchant,merchant,0.4589,rto,2025-10-30 11:35:41,2025-11-01 05:35:41
INT00737,ORD001875,M085,address_enrichment_outreach,delhivery,system,0.7363,pending,2026-02-05 23:33:32,
INT00738,ORD001802,M056,merchant_confirmation,merchant,system,0.4551,successful_delivery,2025-12-23 20:27:55,2025-12-24 08:27:55
INT00739,ORD004220,M023,masked_calling,delhivery,system,0.8066,rto,2026-01-05 07:46:29,2026-01-07 12:46:29
INT00740,ORD004825,M067,verification,delhivery,system,1.0000,successful_delivery,2025-11-04 09:57:58,2025-11-06 12:57:58
INT00741,ORD002578,M070,premium_courier,delhivery,system,0.7051,successful_delivery,2026-01-20 21:21:17,2026-01-23 01:21:17
INT00742,ORD004688,M016,premium_courier,delhivery,system,0.8370,successful_delivery,2025-12-27 19:23:03,2025-12-28 15:23:03
INT00743,ORD001963,M064,verification,delhivery,system,0.6997,rto,2026-01-07 02:19:03,2026-01-08 11:19:03
INT00744,ORD003763,M069,verification,delhivery,system,0.5161,successful_delivery,2026-02-03 08:37:39,2026-02-04 15:37:39
INT00745,ORD002236,M078,verification,delhivery,system,0.6014,successful_delivery,2025-12-11 12:56:21,2025-12-12 16:56:21
INT00746,ORD000465,M039,express_upgrade,delhivery,system,0.3951,successful_delivery,2026-03-30 15:03:53,2026-04-02 11:03:53
INT00747,ORD001521,M069,cod_to_prepaid_outreach,delhivery,system,0.6149,successful_delivery,2026-03-10 19:06:22,2026-03-12 02:06:22
INT00748,ORD000456,M041,merchant_confirmation,merchant,system,0.8742,pending,2025-10-12 11:01:42,
INT00749,ORD003385,M046,verification,delhivery,system,0.7215,rto,2025-11-05 05:49:17,2025-11-05 18:49:17
INT00750,ORD000454,M046,cancellation,delhivery,system,0.4561,rto,2026-03-09 22:52:23,2026-03-12 06:52:23
INT00751,ORD003395,M036,cod_to_prepaid,merchant,merchant,0.6432,rto,2026-02-16 22:12:33,2026-02-19 13:12:33
INT00752,ORD004246,M033,express_upgrade,delhivery,system,0.6168,successful_delivery,2025-10-05 17:07:38,2025-10-06 00:07:38
INT00753,ORD004464,M018,cod_to_prepaid,merchant,merchant,0.8933,successful_delivery,2026-01-24 10:34:41,2026-01-26 15:34:41
INT00754,ORD003754,M043,premium_courier,delhivery,system,0.4334,pending,2025-11-09 05:04:11,
INT00755,ORD003227,M073,cod_to_prepaid,merchant,system,0.6407,successful_delivery,2026-03-15 17:35:07,2026-03-17 19:35:07
INT00756,ORD000422,M065,auto_cancel,delhivery,system,0.9552,rto,2025-10-31 08:11:21,2025-11-01 14:11:21
INT00757,ORD003229,M066,cod_to_prepaid,merchant,system,0.8116,successful_delivery,2026-01-09 16:39:02,2026-01-11 14:39:02
INT00758,ORD003150,M058,verification,delhivery,system,0.8882,successful_delivery,2025-12-20 22:43:06,2025-12-23 16:43:06
INT00759,ORD000673,M056,premium_courier,delhivery,system,0.9696,successful_delivery,2026-03-10 03:01:06,2026-03-12 00:01:06
INT00760,ORD001169,M018,merchant_confirmation,merchant,system,0.8435,rto,2026-01-19 23:03:57,2026-01-21 03:03:57
INT00761,ORD002817,M075,verification,delhivery,system,0.7240,successful_delivery,2026-02-06 09:19:54,2026-02-07 00:19:54
INT00762,ORD004882,M117,premium_courier,delhivery,system,0.6778,successful_delivery,2025-11-25 05:59:31,2025-11-27 15:59:31
INT00763,ORD003929,M092,express_upgrade,delhivery,system,0.5016,successful_delivery,2025-12-27 01:42:27,2025-12-28 15:42:27
INT00764,ORD003064,M081,premium_courier,delhivery,system,0.6153,successful_delivery,2025-10-05 14:31:14,2025-10-06 23:31:14
INT00765,ORD003903,M021,merchant_confirmation,merchant,system,0.7038,successful_delivery,2025-12-03 06:46:24,2025-12-03 12:46:24
INT00766,ORD002958,M059,verification,delhivery,system,0.8307,successful_delivery,2025-12-17 18:52:20,2025-12-18 13:52:20
INT00767,ORD003822,M103,merchant_confirmation,merchant,merchant,1.0000,successful_delivery,2025-12-15 06:17:15,2025-12-17 06:17:15
INT00768,ORD001099,M023,merchant_confirmation,merchant,merchant,0.9498,pending,2026-01-05 20:50:28,
INT00769,ORD000882,M037,cod_to_prepaid,merchant,merchant,0.8829,successful_delivery,2026-03-02 19:55:17,2026-03-03 00:55:17
INT00770,ORD004141,M087,premium_courier,delhivery,system,0.7292,rto,2025-11-29 12:51:29,2025-12-01 08:51:29
INT00771,ORD000461,M066,cod_to_prepaid,merchant,system,0.7245,successful_delivery,2026-01-13 16:20:36,2026-01-14 07:20:36
INT00772,ORD004338,M081,masked_calling,delhivery,system,0.7347,successful_delivery,2025-10-19 08:38:45,2025-10-19 12:38:45
INT00773,ORD001444,M068,cod_to_prepaid,merchant,merchant,0.6220,rto,2026-03-22 14:44:37,2026-03-23 22:44:37
INT00774,ORD001894,M098,merchant_confirmation,merchant,merchant,0.7112,successful_delivery,2026-01-25 21:49:26,2026-01-27 06:49:26
INT00775,ORD002223,M048,cod_to_prepaid,merchant,merchant,0.6546,successful_delivery,2025-11-16 11:56:43,2025-11-18 07:56:43
INT00776,ORD001504,M118,verification,delhivery,system,0.7691,successful_delivery,2026-03-27 11:20:25,2026-03-28 14:20:25
INT00777,ORD001800,M063,cod_to_prepaid,merchant,system,0.9201,successful_delivery,2025-10-20 05:03:05,2025-10-20 18:03:05
INT00778,ORD002825,M084,verification,delhivery,system,0.6466,successful_delivery,2025-10-09 10:31:41,2025-10-09 16:31:41
INT00779,ORD000231,M081,masked_calling,delhivery,system,0.5853,pending,2025-12-02 20:29:49,
INT00780,ORD000357,M057,merchant_confirmation,merchant,merchant,0.5948,pending,2025-11-15 20:00:07,
INT00781,ORD001438,M074,merchant_confirmation,merchant,merchant,0.5545,pending,2025-11-07 22:59:57,
INT00782,ORD002000,M073,merchant_confirmation,merchant,system,0.7383,successful_delivery,2025-12-18 09:30:22,2025-12-19 15:30:22
INT00783,ORD001050,M046,verification,delhivery,system,0.8222,pending,2025-12-11 17:42:42,
INT00784,ORD002446,M118,cod_to_prepaid,merchant,merchant,0.8134,pending,2026-03-13 18:18:49,
INT00785,ORD000488,M079,cod_to_prepaid_outreach,delhivery,system,1.0000,rto,2026-03-21 20:34:58,2026-03-22 20:34:58
INT00786,ORD004386,M041,masked_calling,delhivery,system,0.7805,rto,2026-03-21 22:37:38,2026-03-22 00:37:38
INT00787,ORD001120,M015,auto_cancel,delhivery,system,0.5904,rto,2026-02-12 14:41:20,2026-02-15 05:41:20
INT00788,ORD000813,M010,premium_courier,delhivery,system,1.0000,successful_delivery,2026-01-28 17:16:06,2026-01-31 09:16:06
INT00789,ORD001183,M075,cod_to_prepaid,merchant,system,0.7845,rto,2026-03-09 10:12:38,2026-03-12 04:12:38
INT00790,ORD000885,M006,merchant_confirmation,merchant,system,0.8907,successful_delivery,2026-02-25 16:11:54,2026-02-26 02:11:54
INT00791,ORD002075,M083,masked_calling,delhivery,system,0.6306,pending,2026-02-03 10:53:14,
INT00792,ORD002398,M045,merchant_confirmation,merchant,system,0.7857,pending,2025-12-21 00:55:34,
INT00793,ORD001075,M005,verification,delhivery,system,0.5081,pending,2025-10-30 21:16:07,
INT00794,ORD002504,M045,cod_to_prepaid,merchant,system,0.7772,pending,2025-12-13 20:04:47,
INT00795,ORD001236,M053,verification,delhivery,system,0.7739,rto,2026-03-01 22:28:55,2026-03-02 16:28:55
INT00796,ORD004559,M075,premium_courier,delhivery,system,0.7250,successful_delivery,2026-01-16 11:36:19,2026-01-17 13:36:19
INT00797,ORD004841,M003,premium_courier,delhivery,system,0.4522,pending,2026-01-19 23:32:51,
INT00798,ORD000403,M069,verification,delhivery,system,0.6584,rto,2025-10-06 11:29:59,2025-10-08 20:29:59
INT00799,ORD001679,M101,verification,delhivery,system,0.7419,successful_delivery,2026-02-18 00:33:42,2026-02-19 08:33:42
INT00800,ORD001461,M001,masked_calling,delhivery,system,0.7036,successful_delivery,2025-12-01 23:26:17,2025-12-02 13:26:17
INT00801,ORD001148,M037,premium_courier,delhivery,system,0.7711,pending,2025-10-13 18:30:45,
INT00802,ORD004863,M061,cod_to_prepaid,merchant,merchant,0.4770,rto,2025-11-09 14:27:47,2025-11-11 05:27:47
INT00803,ORD004279,M005,merchant_confirmation,merchant,system,0.3822,successful_delivery,2025-10-15 12:04:41,2025-10-17 03:04:41
INT00804,ORD003715,M051,cod_to_prepaid_outreach,delhivery,system,0.5032,successful_delivery,2025-11-27 23:56:17,2025-11-28 06:56:17
INT00805,ORD003374,M077,merchant_confirmation,merchant,system,0.5027,rto,2026-02-21 13:59:43,2026-02-23 02:59:43
INT00806,ORD000431,M112,verification,delhivery,system,0.6281,pending,2026-03-08 20:27:28,
INT00807,ORD002551,M110,merchant_confirmation,merchant,system,0.5767,successful_delivery,2026-01-11 21:05:28,2026-01-14 06:05:28
INT00808,ORD004936,M085,verification,delhivery,system,0.7991,pending,2026-03-21 13:33:18,
INT00809,ORD000183,M054,merchant_confirmation,merchant,merchant,0.4683,successful_delivery,2026-03-26 19:37:26,2026-03-29 17:37:26
INT00810,ORD004633,M112,cod_to_prepaid_outreach,delhivery,system,0.4747,pending,2025-11-17 16:49:25,
INT00811,ORD003850,M057,cod_to_prepaid,merchant,system,0.8119,rto,2025-11-07 20:14:45,2025-11-08 07:14:45
INT00812,ORD001703,M010,premium_courier,delhivery,system,0.5680,successful_delivery,2026-03-09 12:04:39,2026-03-12 02:04:39
INT00813,ORD000945,M066,verification,delhivery,system,0.7873,rto,2026-01-16 22:44:25,2026-01-17 08:44:25
INT00814,ORD002753,M106,premium_courier,delhivery,system,0.9385,successful_delivery,2025-10-28 19:27:36,2025-10-29 21:27:36
INT00815,ORD001628,M085,merchant_confirmation,merchant,system,0.8794,successful_delivery,2026-03-25 19:11:40,2026-03-25 22:11:40
INT00816,ORD003582,M057,premium_courier,delhivery,system,0.8900,rto,2026-02-14 14:58:04,2026-02-15 16:58:04
INT00817,ORD004848,M062,cod_to_prepaid,merchant,system,0.7685,successful_delivery,2025-11-02 21:32:04,2025-11-05 16:32:04
INT00818,ORD004769,M052,cod_to_prepaid_outreach,delhivery,system,0.8243,rto,2026-03-18 10:32:55,2026-03-19 01:32:55
INT00819,ORD003039,M107,masked_calling,delhivery,system,0.7814,successful_delivery,2025-10-18 03:57:17,2025-10-18 10:57:17
INT00820,ORD003551,M001,verification,delhivery,system,0.7417,successful_delivery,2026-02-05 18:40:32,2026-02-07 22:40:32
INT00821,ORD001838,M094,premium_courier,delhivery,system,0.7736,rto,2025-11-25 16:37:43,2025-11-27 05:37:43
INT00822,ORD003324,M085,cod_to_prepaid,merchant,merchant,0.9995,rto,2026-01-15 18:22:10,2026-01-17 18:22:10
INT00823,ORD000649,M038,verification,delhivery,system,1.0000,pending,2026-01-08 11:50:20,
INT00824,ORD003846,M052,auto_cancel,delhivery,system,0.8718,rto,2026-01-15 18:20:45,2026-01-18 13:20:45
INT00825,ORD003238,M036,address_enrichment_outreach,delhivery,system,0.7334,successful_delivery,2025-12-19 16:52:13,2025-12-19 22:52:13
INT00826,ORD004197,M106,verification,delhivery,system,0.7769,successful_delivery,2026-03-21 17:43:03,2026-03-23 13:43:03
INT00827,ORD000529,M051,cod_to_prepaid,merchant,system,0.6136,successful_delivery,2025-10-05 13:35:54,2025-10-08 06:35:54
INT00828,ORD001361,M060,premium_courier,delhivery,system,0.9405,pending,2026-01-26 19:28:40,
INT00829,ORD004019,M116,verification,delhivery,system,0.6775,successful_delivery,2026-01-25 19:28:34,2026-01-26 00:28:34
INT00830,ORD000120,M106,verification,delhivery,system,0.6553,successful_delivery,2025-12-26 19:40:06,2025-12-27 05:40:06
INT00831,ORD001808,M070,address_enrichment_outreach,delhivery,system,0.9815,successful_delivery,2025-12-20 10:45:57,2025-12-22 18:45:57
INT00832,ORD000281,M006,premium_courier,delhivery,system,0.6739,successful_delivery,2025-12-08 13:26:45,2025-12-08 14:26:45
INT00833,ORD004397,M108,address_enrichment_outreach,delhivery,system,0.7549,successful_delivery,2026-03-27 05:26:46,2026-03-29 00:26:46
INT00834,ORD000195,M030,cod_to_prepaid_outreach,delhivery,system,0.8337,successful_delivery,2026-02-09 14:26:35,2026-02-11 17:26:35
INT00835,ORD003621,M114,cod_to_prepaid,merchant,system,0.7659,rto,2025-11-11 08:50:33,2025-11-12 22:50:33
INT00836,ORD001453,M107,cod_to_prepaid_outreach,delhivery,system,0.5560,pending,2025-12-22 18:04:18,
INT00837,ORD003394,M006,verification,delhivery,system,0.4590,successful_delivery,2026-01-27 18:35:23,2026-01-30 17:35:23
INT00838,ORD003357,M117,cod_to_prepaid_outreach,delhivery,system,0.5758,successful_delivery,2026-01-01 17:40:15,2026-01-03 10:40:15
INT00839,ORD000467,M067,merchant_confirmation,merchant,system,0.4887,successful_delivery,2025-12-28 21:23:32,2025-12-30 16:23:32
INT00840,ORD000707,M105,address_enrichment_outreach,delhivery,system,0.6758,successful_delivery,2026-03-01 20:41:06,2026-03-03 00:41:06
INT00841,ORD003328,M021,cod_to_prepaid,merchant,system,0.5615,rto,2026-03-05 09:25:12,2026-03-08 06:25:12
INT00842,ORD003945,M056,merchant_confirmation,merchant,merchant,0.5690,successful_delivery,2025-10-17 11:30:52,2025-10-17 13:30:52
INT00843,ORD004595,M099,cod_to_prepaid,merchant,merchant,0.7698,rto,2025-10-17 23:27:01,2025-10-18 08:27:01
INT00844,ORD003484,M086,cod_to_prepaid,merchant,system,0.7970,rto,2026-01-15 12:09:15,2026-01-16 06:09:15
INT00845,ORD000967,M033,merchant_confirmation,merchant,merchant,0.9753,successful_delivery,2026-03-07 22:54:32,2026-03-08 23:54:32
INT00846,ORD000032,M029,merchant_confirmation,merchant,system,0.5064,successful_delivery,2025-10-12 02:04:08,2025-10-13 13:04:08
INT00847,ORD002559,M116,cod_to_prepaid,merchant,merchant,0.4378,successful_delivery,2026-03-25 16:33:09,2026-03-25 21:33:09
INT00848,ORD000753,M077,verification,delhivery,system,0.5783,rto,2025-10-20 20:36:24,2025-10-22 16:36:24
INT00849,ORD002051,M074,cod_to_prepaid,merchant,system,0.8021,rto,2025-10-12 13:23:15,2025-10-14 16:23:15
INT00850,ORD000561,M066,merchant_confirmation,merchant,system,0.7137,pending,2025-12-03 18:46:15,
INT00851,ORD001592,M078,merchant_confirmation,merchant,merchant,0.7946,rto,2026-03-19 17:23:09,2026-03-21 21:23:09
INT00852,ORD000449,M085,express_upgrade,delhivery,system,0.9438,successful_delivery,2025-10-03 06:47:06,2025-10-05 19:47:06
INT00853,ORD001045,M084,merchant_confirmation,merchant,merchant,0.7677,successful_delivery,2025-11-05 14:36:50,2025-11-07 08:36:50
